"","participant","session","expName","psychopyVersion","block_num","trial_num","corr","resp","rt","task","magnitude","num_big","has_neg","block_type","stim_name","stim_spec","enc_stimname","corr_key","encret_corr"
"5018","P5",1,"RetGoals_V1","2022.2.4",5,1,1,3,0.795540090999737,"Encoding",NA,NA,NA,"40","Encod_Stim.263.jpeg","building","",3,0
"5019","P5",1,"RetGoals_V1","2022.2.4",5,1,1,4,0.790213713000128,"External",1,6,NA,"40","ExAttn_Stim.263.jpeg","diamonds","",4,NA
"5020","P5",1,"RetGoals_V1","2022.2.4",5,1,1,4,0.702932529000179,"Internal",5,NA,0,"40","InternTask.263.jpeg","subsub","",4,NA
"5021","P5",1,"RetGoals_V1","2022.2.4",6,1,1,3,1.01028671100011,"Retrieval",NA,NA,NA,"10","1_154.jpg","vehicle","Encod_Stim.154.jpeg",3,NA
"5022","P5",1,"RetGoals_V1","2022.2.4",6,1,1,4,1.00244272299932,"Encoding",NA,NA,NA,"10","Encod_Stim.192.jpeg","building","",4,1
"5023","P5",1,"RetGoals_V1","2022.2.4",6,1,1,2,0.626919238999278,"External",2,7,NA,"10","ExAttn_Stim.192.jpeg","stars","",2,NA
"5024","P5",1,"RetGoals_V1","2022.2.4",6,1,1,4,0.572601917999407,"Internal",7,NA,1,"10","InternTask.192.jpeg","subadd","",4,NA
"5025","P5",1,"RetGoals_V1","2022.2.4",7,1,0,NA,NA,"Retrieval",NA,NA,NA,"10","1_68.jpg","building","Encod_Stim.068.jpeg",4,NA
"5026","P5",1,"RetGoals_V1","2022.2.4",7,1,1,3,1.13571252399942,"Encoding",NA,NA,NA,"10","Encod_Stim.298.jpeg","vehicle","",3,0
"5027","P5",1,"RetGoals_V1","2022.2.4",7,1,1,3,0.909244144999491,"External",0,8,NA,"10","ExAttn_Stim.298.jpeg","diamonds","",3,NA
"5028","P5",1,"RetGoals_V1","2022.2.4",7,1,1,3,0.385208791000139,"Internal",0,NA,0,"10","InternTask.298.jpeg","subsub","",3,NA
"5029","P5",1,"RetGoals_V1","2022.2.4",8,1,0,NA,NA,"Retrieval",NA,NA,NA,"10","1_32.jpg","fruit","Encod_Stim.032.jpeg",2,NA
"5030","P5",1,"RetGoals_V1","2022.2.4",8,1,1,3,0.749788027999955,"Encoding",NA,NA,NA,"10","Encod_Stim.297.jpeg","vehicle","",3,0
"5031","P5",1,"RetGoals_V1","2022.2.4",8,1,1,3,1.26050949999916,"External",0,8,NA,"10","ExAttn_Stim.297.jpeg","diamonds","",3,NA
"5032","P5",1,"RetGoals_V1","2022.2.4",8,1,1,3,0.665149120999729,"Internal",0,NA,0,"10","InternTask.297.jpeg","subsub","",3,NA
"5033","P5",1,"RetGoals_V1","2022.2.4",9,1,1,3,1.14842930399954,"Retrieval",NA,NA,NA,"10","1_156.jpg","vehicle","Encod_Stim.156.jpeg",3,NA
"5034","P5",1,"RetGoals_V1","2022.2.4",9,1,1,3,1.18112836499967,"Encoding",NA,NA,NA,"10","Encod_Stim.214.jpeg","fruit","",3,1
"5035","P5",1,"RetGoals_V1","2022.2.4",9,1,1,4,0.764078089999373,"External",2,7,NA,"10","ExAttn_Stim.214.jpeg","stars","",4,NA
"5036","P5",1,"RetGoals_V1","2022.2.4",9,1,1,3,0.823615594999126,"Internal",0,NA,0,"10","InternTask.214.jpeg","subadd","",3,NA
"5037","P5",1,"RetGoals_V1","2022.2.4",10,1,0,3,1.27573941899954,"Retrieval",NA,NA,NA,"10","1_183.jpg","building","Encod_Stim.183.jpeg",4,NA
"5038","P5",1,"RetGoals_V1","2022.2.4",10,1,1,3,1.41719120299894,"Encoding",NA,NA,NA,"10","Encod_Stim.207.jpeg","fruit","",3,1
"5039","P5",1,"RetGoals_V1","2022.2.4",10,1,1,4,1.11891443499934,"External",1,7,NA,"10","ExAttn_Stim.207.jpeg","stars","",4,NA
"5040","P5",1,"RetGoals_V1","2022.2.4",10,1,1,3,0.284771724999871,"Internal",0,NA,0,"10","InternTask.207.jpeg","subadd","",3,NA
"5041","P5",1,"RetGoals_V1","2022.2.4",1,2,0,4,1.38074526899999,"Retrieval",NA,NA,NA,"40","1_113.jpg","fruit","Encod_Stim.113.jpeg",2,NA
"5042","P5",1,"RetGoals_V1","2022.2.4",1,2,1,4,0.904809272999898,"Encoding",NA,NA,NA,"40","Encod_Stim.128.jpeg","fruit","",4,1
"5043","P5",1,"RetGoals_V1","2022.2.4",1,2,1,2,0.345545846000221,"External",1,8,NA,"40","ExAttn_Stim.128.jpeg","squares","",2,NA
"5044","P5",1,"RetGoals_V1","2022.2.4",1,2,1,3,0.255091458000095,"Internal",0,NA,0,"40","InternTask.128.jpeg","addsub","",3,NA
"5045","P5",1,"RetGoals_V1","2022.2.4",2,2,0,1,1.30509419800018,"Retrieval",NA,NA,NA,"40","1_125.jpg","fruit","Encod_Stim.125.jpeg",2,NA
"5046","P5",1,"RetGoals_V1","2022.2.4",2,2,1,2,0.977741172000322,"Encoding",NA,NA,NA,"40","Encod_Stim.005.jpeg","fruit","",2,1
"5047","P5",1,"RetGoals_V1","2022.2.4",2,2,1,2,0.521281980000083,"External",1,7,NA,"40","ExAttn_Stim.005.jpeg","circles","",2,NA
"5048","P5",1,"RetGoals_V1","2022.2.4",2,2,1,2,0.688014983000073,"Internal",4,NA,0,"40","InternTask.005.jpeg","addadd","",2,NA
"5049","P5",1,"RetGoals_V1","2022.2.4",3,2,0,NA,NA,"Retrieval",NA,NA,NA,"40","1_205.jpg","fruit","Encod_Stim.205.jpeg",2,NA
"5050","P5",1,"RetGoals_V1","2022.2.4",3,2,1,3,1.00165050599998,"Encoding",NA,NA,NA,"40","Encod_Stim.256.jpeg","building","",3,0
"5051","P5",1,"RetGoals_V1","2022.2.4",3,2,1,2,0.730326672999752,"External",2,8,NA,"40","ExAttn_Stim.256.jpeg","diamonds","",2,NA
"5052","P5",1,"RetGoals_V1","2022.2.4",3,2,0,NA,NA,"Internal",12,NA,1,"40","InternTask.256.jpeg","subsub","",4,NA
"5053","P5",1,"RetGoals_V1","2022.2.4",4,2,0,3,0.762158476000138,"Retrieval",NA,NA,NA,"40","1_291.jpg","vehicle","Encod_Stim.291.jpeg",4,NA
"5054","P5",1,"RetGoals_V1","2022.2.4",4,2,1,4,0.960076915000343,"Encoding",NA,NA,NA,"40","Encod_Stim.149.jpeg","vehicle","",4,0
"5055","P5",1,"RetGoals_V1","2022.2.4",4,2,1,4,0.980595630999858,"External",1,8,NA,"40","ExAttn_Stim.149.jpeg","squares","",4,NA
"5056","P5",1,"RetGoals_V1","2022.2.4",4,2,1,3,0.362497274000077,"Internal",0,NA,0,"40","InternTask.149.jpeg","addsub","",3,NA
"5057","P5",1,"RetGoals_V1","2022.2.4",5,2,0,1,0.876417930000287,"Retrieval",NA,NA,NA,"40","1_21.jpg","fruit","Encod_Stim.021.jpeg",2,NA
"5058","P5",1,"RetGoals_V1","2022.2.4",5,2,1,3,1.32454898400027,"Encoding",NA,NA,NA,"40","Encod_Stim.226.jpeg","fruit","",3,1
"5059","P5",1,"RetGoals_V1","2022.2.4",5,2,0,2,0.611406989000159,"External",0,6,NA,"40","ExAttn_Stim.226.jpeg","stars","",3,NA
"5060","P5",1,"RetGoals_V1","2022.2.4",5,2,1,2,0.887573811999744,"Internal",8,NA,1,"40","InternTask.226.jpeg","subsub","",2,NA
"5061","P5",1,"RetGoals_V1","2022.2.4",6,2,1,4,0.669804620999628,"Retrieval",NA,NA,NA,"10","1_192.jpg","building","Encod_Stim.192.jpeg",4,NA
"5062","P5",1,"RetGoals_V1","2022.2.4",6,2,1,3,1.12120256299949,"Encoding",NA,NA,NA,"10","Encod_Stim.276.jpeg","vehicle","",3,0
"5063","P5",1,"RetGoals_V1","2022.2.4",6,2,1,4,0.584111870000186,"External",2,8,NA,"10","ExAttn_Stim.276.jpeg","diamonds","",4,NA
"5064","P5",1,"RetGoals_V1","2022.2.4",6,2,1,3,0.274579038999207,"Internal",0,NA,0,"10","InternTask.276.jpeg","subsub","",3,NA
"5065","P5",1,"RetGoals_V1","2022.2.4",7,2,0,3,1.27725839799967,"Retrieval",NA,NA,NA,"10","1_1.jpg","fruit","Encod_Stim.001.jpeg",2,NA
"5066","P5",1,"RetGoals_V1","2022.2.4",7,2,1,2,1.39977606799965,"Encoding",NA,NA,NA,"10","Encod_Stim.066.jpeg","vehicle","",2,0
"5067","P5",1,"RetGoals_V1","2022.2.4",7,2,0,NA,NA,"External",1,7,NA,"10","ExAttn_Stim.066.jpeg","triangles","",2,NA
"5068","P5",1,"RetGoals_V1","2022.2.4",7,2,1,3,0.374957528999573,"Internal",0,NA,0,"10","InternTask.066.jpeg","addadd","",3,NA
"5069","P5",1,"RetGoals_V1","2022.2.4",8,2,1,3,0.223581171999456,"Retrieval",NA,NA,NA,"10","1_53.jpg","vehicle","Encod_Stim.053.jpeg",3,NA
"5070","P5",1,"RetGoals_V1","2022.2.4",8,2,0,NA,NA,"Encoding",NA,NA,NA,"10","Encod_Stim.243.jpeg","building","",3,1
"5071","P5",1,"RetGoals_V1","2022.2.4",8,2,1,2,0.92574643199913,"External",1,6,NA,"10","ExAttn_Stim.243.jpeg","diamonds","",2,NA
"5072","P5",1,"RetGoals_V1","2022.2.4",8,2,1,2,0.722330922999561,"Internal",1,NA,0,"10","InternTask.243.jpeg","subsub","",2,NA
"5073","P5",1,"RetGoals_V1","2022.2.4",9,2,1,2,0.378610156999628,"Retrieval",NA,NA,NA,"10","1_6.jpg","fruit","Encod_Stim.006.jpeg",2,NA
"5074","P5",1,"RetGoals_V1","2022.2.4",9,2,1,2,1.11704631899937,"Encoding",NA,NA,NA,"10","Encod_Stim.059.jpeg","vehicle","",2,1
"5075","P5",1,"RetGoals_V1","2022.2.4",9,2,0,4,1.32169235299915,"External",0,8,NA,"10","ExAttn_Stim.059.jpeg","circles","",3,NA
"5076","P5",1,"RetGoals_V1","2022.2.4",9,2,1,3,0.378817260999483,"Internal",0,NA,0,"10","InternTask.059.jpeg","addadd","",3,NA
"5077","P5",1,"RetGoals_V1","2022.2.4",10,2,0,3,0.268276687999958,"Retrieval",NA,NA,NA,"10","1_299.jpg","vehicle","Encod_Stim.299.jpeg",4,NA
"5078","P5",1,"RetGoals_V1","2022.2.4",10,2,1,4,0.897364128999641,"Encoding",NA,NA,NA,"10","Encod_Stim.138.jpeg","vehicle","",4,1
"5079","P5",1,"RetGoals_V1","2022.2.4",10,2,1,2,1.07065603099926,"External",2,8,NA,"10","ExAttn_Stim.138.jpeg","squares","",2,NA
"5080","P5",1,"RetGoals_V1","2022.2.4",10,2,1,3,0.26165279399919,"Internal",0,NA,0,"10","InternTask.138.jpeg","addsub","",3,NA
"5081","P5",1,"RetGoals_V1","2022.2.4",1,3,1,2,0.585540724000055,"Retrieval",NA,NA,NA,"40","1_224.jpg","fruit","Encod_Stim.224.jpeg",2,NA
"5082","P5",1,"RetGoals_V1","2022.2.4",1,3,1,3,0.624914721000039,"Encoding",NA,NA,NA,"40","Encod_Stim.230.jpeg","fruit","",3,1
"5083","P5",1,"RetGoals_V1","2022.2.4",1,3,0,4,0.600928769000063,"External",0,6,NA,"40","ExAttn_Stim.230.jpeg","stars","",3,NA
"5084","P5",1,"RetGoals_V1","2022.2.4",1,3,1,2,0.883837280000023,"Internal",2,NA,0,"40","InternTask.230.jpeg","subsub","",2,NA
"5085","P5",1,"RetGoals_V1","2022.2.4",2,3,1,3,0.856033507999825,"Retrieval",NA,NA,NA,"40","1_56.jpg","vehicle","Encod_Stim.056.jpeg",3,NA
"5086","P5",1,"RetGoals_V1","2022.2.4",2,3,1,4,0.968913450000116,"Encoding",NA,NA,NA,"40","Encod_Stim.170.jpeg","building","",4,0
"5087","P5",1,"RetGoals_V1","2022.2.4",2,3,0,4,0.697270746000129,"External",0,6,NA,"40","ExAttn_Stim.170.jpeg","squares","",3,NA
"5088","P5",1,"RetGoals_V1","2022.2.4",2,3,1,2,0.793433966000237,"Internal",1,NA,0,"40","InternTask.170.jpeg","subadd","",2,NA
"5089","P5",1,"RetGoals_V1","2022.2.4",3,3,0,3,0.547042413000042,"Retrieval",NA,NA,NA,"40","1_283.jpg","vehicle","Encod_Stim.283.jpeg",4,NA
"5090","P5",1,"RetGoals_V1","2022.2.4",3,3,1,3,1.00949441400024,"Encoding",NA,NA,NA,"40","Encod_Stim.285.jpeg","vehicle","",3,0
"5091","P5",1,"RetGoals_V1","2022.2.4",3,3,1,3,0.931001200999788,"External",0,5,NA,"40","ExAttn_Stim.285.jpeg","diamonds","",3,NA
"5092","P5",1,"RetGoals_V1","2022.2.4",3,3,0,4,0.683121076999839,"Internal",0,NA,2,"40","InternTask.285.jpeg","subsub","",3,NA
"5093","P5",1,"RetGoals_V1","2022.2.4",4,3,1,3,0.865488822000032,"Retrieval",NA,NA,NA,"40","1_265.jpg","building","Encod_Stim.265.jpeg",3,NA
"5094","P5",1,"RetGoals_V1","2022.2.4",4,3,1,3,0.99236188499998,"Encoding",NA,NA,NA,"40","Encod_Stim.278.jpeg","vehicle","",3,0
"5095","P5",1,"RetGoals_V1","2022.2.4",4,3,1,4,0.561027497000111,"External",2,8,NA,"40","ExAttn_Stim.278.jpeg","diamonds","",4,NA
"5096","P5",1,"RetGoals_V1","2022.2.4",4,3,0,2,1.00894456499981,"Internal",0,NA,0,"40","InternTask.278.jpeg","subsub","",3,NA
"5097","P5",1,"RetGoals_V1","2022.2.4",5,3,1,3,0.749844831000416,"Retrieval",NA,NA,NA,"40","1_262.jpg","building","Encod_Stim.262.jpeg",3,NA
"5098","P5",1,"RetGoals_V1","2022.2.4",5,3,1,3,1.17255028700009,"Encoding",NA,NA,NA,"40","Encod_Stim.258.jpeg","building","",3,0
"5099","P5",1,"RetGoals_V1","2022.2.4",5,3,1,2,0.63229451900014,"External",2,8,NA,"40","ExAttn_Stim.258.jpeg","diamonds","",2,NA
"5100","P5",1,"RetGoals_V1","2022.2.4",5,3,1,4,0.952528794000216,"Internal",1,NA,0,"40","InternTask.258.jpeg","subsub","",4,NA
"5101","P5",1,"RetGoals_V1","2022.2.4",6,3,1,4,0.752139183999304,"Retrieval",NA,NA,NA,"10","1_77.jpg","building","Encod_Stim.077.jpeg",4,NA
"5102","P5",1,"RetGoals_V1","2022.2.4",6,3,1,4,0.947856699999818,"Encoding",NA,NA,NA,"10","Encod_Stim.154.jpeg","vehicle","",4,1
"5103","P5",1,"RetGoals_V1","2022.2.4",6,3,1,4,0.981528433999472,"External",2,7,NA,"10","ExAttn_Stim.154.jpeg","squares","",4,NA
"5104","P5",1,"RetGoals_V1","2022.2.4",6,3,1,2,0.276320819999626,"Internal",1,NA,0,"10","InternTask.154.jpeg","subadd","",2,NA
"5105","P5",1,"RetGoals_V1","2022.2.4",7,3,0,4,1.09460775699898,"Retrieval",NA,NA,NA,"10","1_45.jpg","vehicle","Encod_Stim.045.jpeg",3,NA
"5106","P5",1,"RetGoals_V1","2022.2.4",7,3,1,4,1.41453423099955,"Encoding",NA,NA,NA,"10","Encod_Stim.174.jpeg","building","",4,1
"5107","P5",1,"RetGoals_V1","2022.2.4",7,3,0,4,0.741033587000118,"External",0,7,NA,"10","ExAttn_Stim.174.jpeg","squares","",3,NA
"5108","P5",1,"RetGoals_V1","2022.2.4",7,3,1,2,0.332569030999537,"Internal",1,NA,0,"10","InternTask.174.jpeg","subadd","",2,NA
"5109","P5",1,"RetGoals_V1","2022.2.4",8,3,0,3,1.12423355699974,"Retrieval",NA,NA,NA,"10","1_297.jpg","vehicle","Encod_Stim.297.jpeg",4,NA
"5110","P5",1,"RetGoals_V1","2022.2.4",8,3,1,4,1.03104688999991,"Encoding",NA,NA,NA,"10","Encod_Stim.106.jpeg","fruit","",4,0
"5111","P5",1,"RetGoals_V1","2022.2.4",8,3,0,4,1.46195882199953,"External",0,6,NA,"10","ExAttn_Stim.106.jpeg","triangles","",3,NA
"5112","P5",1,"RetGoals_V1","2022.2.4",8,3,1,4,0.602000980999208,"Internal",3,NA,0,"10","InternTask.106.jpeg","addsub","",4,NA
"5113","P5",1,"RetGoals_V1","2022.2.4",9,3,1,4,0.450027742998998,"Retrieval",NA,NA,NA,"10","1_190.jpg","building","Encod_Stim.190.jpeg",4,NA
"5114","P5",1,"RetGoals_V1","2022.2.4",9,3,1,3,1.06136344300029,"Encoding",NA,NA,NA,"10","Encod_Stim.260.jpeg","building","",3,1
"5115","P5",1,"RetGoals_V1","2022.2.4",9,3,1,2,0.920455988000128,"External",2,8,NA,"10","ExAttn_Stim.260.jpeg","diamonds","",2,NA
"5116","P5",1,"RetGoals_V1","2022.2.4",9,3,1,4,0.480712085999755,"Internal",2,NA,0,"10","InternTask.260.jpeg","subsub","",4,NA
"5117","P5",1,"RetGoals_V1","2022.2.4",10,3,1,2,0.318169515999386,"Retrieval",NA,NA,NA,"10","1_207.jpg","fruit","Encod_Stim.207.jpeg",2,NA
"5118","P5",1,"RetGoals_V1","2022.2.4",10,3,1,2,0.833664393999413,"Encoding",NA,NA,NA,"10","Encod_Stim.022.jpeg","fruit","",2,1
"5119","P5",1,"RetGoals_V1","2022.2.4",10,3,0,3,0.839740630999756,"External",1,6,NA,"10","ExAttn_Stim.022.jpeg","circles","",4,NA
"5120","P5",1,"RetGoals_V1","2022.2.4",10,3,1,2,0.416387379999094,"Internal",1,NA,0,"10","InternTask.022.jpeg","addadd","",2,NA
"5121","P5",1,"RetGoals_V1","2022.2.4",1,4,0,3,1.20643070300019,"Retrieval",NA,NA,NA,"40","1_70.jpg","building","Encod_Stim.070.jpeg",4,NA
"5122","P5",1,"RetGoals_V1","2022.2.4",1,4,0,NA,NA,"Encoding",NA,NA,NA,"40","Encod_Stim.064.jpeg","vehicle","",2,0
"5123","P5",1,"RetGoals_V1","2022.2.4",1,4,1,2,0.620940167000015,"External",1,6,NA,"40","ExAttn_Stim.064.jpeg","triangles","",2,NA
"5124","P5",1,"RetGoals_V1","2022.2.4",1,4,1,3,0.588205189999996,"Internal",0,NA,0,"40","InternTask.064.jpeg","addadd","",3,NA
"5125","P5",1,"RetGoals_V1","2022.2.4",2,4,0,2,1.19516924600038,"Retrieval",NA,NA,NA,"40","1_264.jpg","building","Encod_Stim.264.jpeg",3,NA
"5126","P5",1,"RetGoals_V1","2022.2.4",2,4,1,3,0.825037891000363,"Encoding",NA,NA,NA,"40","Encod_Stim.235.jpeg","building","",3,0
"5127","P5",1,"RetGoals_V1","2022.2.4",2,4,0,2,0.922718376999626,"External",0,7,NA,"40","ExAttn_Stim.235.jpeg","stars","",3,NA
"5128","P5",1,"RetGoals_V1","2022.2.4",2,4,1,2,0.55847490900004,"Internal",7,NA,1,"40","InternTask.235.jpeg","subsub","",2,NA
"5129","P5",1,"RetGoals_V1","2022.2.4",3,4,0,3,0.761182209999959,"Retrieval",NA,NA,NA,"40","1_111.jpg","fruit","Encod_Stim.111.jpeg",2,NA
"5130","P5",1,"RetGoals_V1","2022.2.4",3,4,0,4,1.06694261399997,"Encoding",NA,NA,NA,"40","Encod_Stim.246.jpeg","building","",3,0
"5131","P5",1,"RetGoals_V1","2022.2.4",3,4,0,3,0.704635512000266,"External",1,7,NA,"40","ExAttn_Stim.246.jpeg","diamonds","",2,NA
"5132","P5",1,"RetGoals_V1","2022.2.4",3,4,0,3,0.661297648999778,"Internal",3,NA,1,"40","InternTask.246.jpeg","subsub","",2,NA
"5133","P5",1,"RetGoals_V1","2022.2.4",4,4,1,3,0.74714046600019,"Retrieval",NA,NA,NA,"40","1_58.jpg","vehicle","Encod_Stim.058.jpeg",3,NA
"5134","P5",1,"RetGoals_V1","2022.2.4",4,4,1,4,0.61919791300005,"Encoding",NA,NA,NA,"40","Encod_Stim.110.jpeg","fruit","",4,0
"5135","P5",1,"RetGoals_V1","2022.2.4",4,4,0,2,0.832777568000154,"External",0,6,NA,"40","ExAttn_Stim.110.jpeg","triangles","",3,NA
"5136","P5",1,"RetGoals_V1","2022.2.4",4,4,1,4,0.318402563999996,"Internal",2,NA,0,"40","InternTask.110.jpeg","addsub","",4,NA
"5137","P5",1,"RetGoals_V1","2022.2.4",5,4,0,3,1.26922429200084,"Retrieval",NA,NA,NA,"40","1_124.jpg","fruit","Encod_Stim.124.jpeg",2,NA
"5138","P5",1,"RetGoals_V1","2022.2.4",5,4,1,2,1.05212389900015,"Encoding",NA,NA,NA,"40","Encod_Stim.027.jpeg","fruit","",2,1
"5139","P5",1,"RetGoals_V1","2022.2.4",5,4,1,4,0.611788218999834,"External",1,7,NA,"40","ExAttn_Stim.027.jpeg","circles","",4,NA
"5140","P5",1,"RetGoals_V1","2022.2.4",5,4,1,4,0.670908053000119,"Internal",1,NA,0,"40","InternTask.027.jpeg","addadd","",4,NA
"5141","P5",1,"RetGoals_V1","2022.2.4",6,4,0,3,0.613847713999519,"Retrieval",NA,NA,NA,"10","1_276.jpg","vehicle","Encod_Stim.276.jpeg",4,NA
"5142","P5",1,"RetGoals_V1","2022.2.4",6,4,1,4,0.762500869000348,"Encoding",NA,NA,NA,"10","Encod_Stim.193.jpeg","building","",4,1
"5143","P5",1,"RetGoals_V1","2022.2.4",6,4,1,2,0.394312212000102,"External",2,7,NA,"10","ExAttn_Stim.193.jpeg","stars","",2,NA
"5144","P5",1,"RetGoals_V1","2022.2.4",6,4,1,4,0.318307947000164,"Internal",12,NA,1,"10","InternTask.193.jpeg","subadd","",4,NA
"5145","P5",1,"RetGoals_V1","2022.2.4",7,4,1,4,1.19102598300032,"Retrieval",NA,NA,NA,"10","1_72.jpg","building","Encod_Stim.072.jpeg",4,NA
"5146","P5",1,"RetGoals_V1","2022.2.4",7,4,0,2,0.735135226999944,"Encoding",NA,NA,NA,"10","Encod_Stim.232.jpeg","fruit","",3,0
"5147","P5",1,"RetGoals_V1","2022.2.4",7,4,1,3,1.13439339299947,"External",0,7,NA,"10","ExAttn_Stim.232.jpeg","stars","",3,NA
"5148","P5",1,"RetGoals_V1","2022.2.4",7,4,1,2,0.916959699999268,"Internal",3,NA,0,"10","InternTask.232.jpeg","subsub","",2,NA
"5149","P5",1,"RetGoals_V1","2022.2.4",8,4,0,3,0.587725990999559,"Retrieval",NA,NA,NA,"10","1_106.jpg","fruit","Encod_Stim.106.jpeg",2,NA
"5150","P5",1,"RetGoals_V1","2022.2.4",8,4,1,2,0.97422800899875,"Encoding",NA,NA,NA,"10","Encod_Stim.057.jpeg","vehicle","",2,0
"5151","P5",1,"RetGoals_V1","2022.2.4",8,4,0,2,0.406601800999113,"External",0,8,NA,"10","ExAttn_Stim.057.jpeg","circles","",3,NA
"5152","P5",1,"RetGoals_V1","2022.2.4",8,4,1,3,0.463721800999508,"Internal",0,NA,0,"10","InternTask.057.jpeg","addadd","",3,NA
"5153","P5",1,"RetGoals_V1","2022.2.4",9,4,0,3,0.852068749000125,"Retrieval",NA,NA,NA,"10","1_102.jpg","fruit","Encod_Stim.102.jpeg",2,NA
"5154","P5",1,"RetGoals_V1","2022.2.4",9,4,1,2,0.908581870999285,"Encoding",NA,NA,NA,"10","Encod_Stim.065.jpeg","vehicle","",2,0
"5155","P5",1,"RetGoals_V1","2022.2.4",9,4,1,2,0.54438829999998,"External",1,7,NA,"10","ExAttn_Stim.065.jpeg","triangles","",2,NA
"5156","P5",1,"RetGoals_V1","2022.2.4",9,4,1,3,0.690743485000155,"Internal",0,NA,0,"10","InternTask.065.jpeg","addadd","",3,NA
"5157","P5",1,"RetGoals_V1","2022.2.4",10,4,1,4,0.278887370000291,"Retrieval",NA,NA,NA,"10","1_194.jpg","building","Encod_Stim.194.jpeg",4,NA
"5158","P5",1,"RetGoals_V1","2022.2.4",10,4,1,3,0.866935900999295,"Encoding",NA,NA,NA,"10","Encod_Stim.247.jpeg","building","",3,0
"5159","P5",1,"RetGoals_V1","2022.2.4",10,4,0,3,1.09814046299942,"External",1,8,NA,"10","ExAttn_Stim.247.jpeg","diamonds","",2,NA
"5160","P5",1,"RetGoals_V1","2022.2.4",10,4,1,2,0.356170957999154,"Internal",1,NA,0,"10","InternTask.247.jpeg","subsub","",2,NA
"5161","P5",1,"RetGoals_V1","2022.2.4",1,5,0,4,1.16135024599993,"Retrieval",NA,NA,NA,"40","1_158.jpg","vehicle","Encod_Stim.158.jpeg",3,NA
"5162","P5",1,"RetGoals_V1","2022.2.4",1,5,1,3,0.657420132000141,"Encoding",NA,NA,NA,"40","Encod_Stim.224.jpeg","fruit","",3,1
"5163","P5",1,"RetGoals_V1","2022.2.4",1,5,0,4,0.344895229999963,"External",0,5,NA,"40","ExAttn_Stim.224.jpeg","stars","",3,NA
"5164","P5",1,"RetGoals_V1","2022.2.4",1,5,1,3,0.520972486000062,"Internal",0,NA,0,"40","InternTask.224.jpeg","subadd","",3,NA
"5165","P5",1,"RetGoals_V1","2022.2.4",2,5,1,4,0.422384763000252,"Retrieval",NA,NA,NA,"40","1_191.jpg","building","Encod_Stim.191.jpeg",4,NA
"5166","P5",1,"RetGoals_V1","2022.2.4",2,5,1,4,1.28246107499962,"Encoding",NA,NA,NA,"40","Encod_Stim.112.jpeg","fruit","",4,0
"5167","P5",1,"RetGoals_V1","2022.2.4",2,5,0,4,0.721707481000237,"External",0,7,NA,"40","ExAttn_Stim.112.jpeg","triangles","",3,NA
"5168","P5",1,"RetGoals_V1","2022.2.4",2,5,1,4,0.621088677000159,"Internal",1,NA,0,"40","InternTask.112.jpeg","addsub","",4,NA
"5169","P5",1,"RetGoals_V1","2022.2.4",3,5,0,4,0.880704712000068,"Retrieval",NA,NA,NA,"40","1_136.jpg","vehicle","Encod_Stim.136.jpeg",3,NA
"5170","P5",1,"RetGoals_V1","2022.2.4",3,5,1,4,1.267171056,"Encoding",NA,NA,NA,"40","Encod_Stim.136.jpeg","vehicle","",4,0
"5171","P5",1,"RetGoals_V1","2022.2.4",3,5,1,2,0.56137574999974,"External",2,8,NA,"40","ExAttn_Stim.136.jpeg","squares","",2,NA
"5172","P5",1,"RetGoals_V1","2022.2.4",3,5,0,4,0.38332697300001,"Internal",0,NA,0,"40","InternTask.136.jpeg","addsub","",3,NA
"5173","P5",1,"RetGoals_V1","2022.2.4",4,5,0,3,0.78536939400027,"Retrieval",NA,NA,NA,"40","1_109.jpg","fruit","Encod_Stim.109.jpeg",2,NA
"5174","P5",1,"RetGoals_V1","2022.2.4",4,5,1,2,0.906075520000002,"Encoding",NA,NA,NA,"40","Encod_Stim.095.jpeg","building","",2,0
"5175","P5",1,"RetGoals_V1","2022.2.4",4,5,1,4,0.874864296000112,"External",2,7,NA,"40","ExAttn_Stim.095.jpeg","triangles","",4,NA
"5176","P5",1,"RetGoals_V1","2022.2.4",4,5,1,2,0.334613007000087,"Internal",13,NA,0,"40","InternTask.095.jpeg","addsub","",2,NA
"5177","P5",1,"RetGoals_V1","2022.2.4",5,5,0,2,0.749812783000095,"Retrieval",NA,NA,NA,"40","1_159.jpg","vehicle","Encod_Stim.159.jpeg",3,NA
"5178","P5",1,"RetGoals_V1","2022.2.4",5,5,1,2,1.18130508500025,"Encoding",NA,NA,NA,"40","Encod_Stim.029.jpeg","fruit","",2,1
"5179","P5",1,"RetGoals_V1","2022.2.4",5,5,0,3,0.944590674000381,"External",1,8,NA,"40","ExAttn_Stim.029.jpeg","circles","",4,NA
"5180","P5",1,"RetGoals_V1","2022.2.4",5,5,1,4,0.640287843000067,"Internal",2,NA,0,"40","InternTask.029.jpeg","addadd","",4,NA
"5181","P5",1,"RetGoals_V1","2022.2.4",6,5,1,2,0.370682502999614,"Retrieval",NA,NA,NA,"10","1_107.jpg","fruit","Encod_Stim.107.jpeg",2,NA
"5182","P5",1,"RetGoals_V1","2022.2.4",6,5,1,3,1.05221962499962,"Encoding",NA,NA,NA,"10","Encod_Stim.268.jpeg","vehicle","",3,0
