EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,EAPractice2Trials.thisRepN,EAPractice2Trials.thisTrialN,EAPractice2Trials.thisN,EAPractice2Trials.thisIndex,IAPractice2Trials.thisRepN,IAPractice2Trials.thisTrialN,IAPractice2Trials.thisN,IAPractice2Trials.thisIndex,EncPractice2Trials.thisRepN,EncPractice2Trials.thisTrialN,EncPractice2Trials.thisN,EncPractice2Trials.thisIndex,RetPractice2Trials.thisRepN,RetPractice2Trials.thisTrialN,RetPractice2Trials.thisN,RetPractice2Trials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,EATrials.thisRepN,EATrials.thisTrialN,EATrials.thisN,EATrials.thisIndex,EncTrials.thisRepN,EncTrials.thisTrialN,EncTrials.thisN,EncTrials.thisIndex,IATrials.thisRepN,IATrials.thisTrialN,IATrials.thisN,IATrials.thisIndex,RetTrials.thisRepN,RetTrials.thisTrialN,RetTrials.thisN,RetTrials.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,EAPractice1Resp.keys,EAPractice1Resp.corr,EAPractice1Resp.rt,EAPostPractice1Text.started,EAPostPractice1Resp.started,EAPostPractice1Resp.keys,EAPostPractice1Resp.rt,FixCross.started,task,EATrialText1.started,EATrialStim.started,EATrialResp.started,EATrialText2.started,EATrialResp.keys,EATrialResp.corr,EATrialResp.rt,FixCross.stopped,EAPracticeEndText.started,EAPracticeEndKey.started,EAPracticeEndKey.keys,EAPracticeEndKey.rt,IAPracticeInstructions1Text1.started,IAPracticeInstructions1Text2.started,IAPracticeInstructions1RespText.started,IAPracticeInstructions1Resp.started,IAPracticeInstructions1Resp.keys,IAPracticeInstructions1Resp.rt,IAPracticeInstructions2Text.started,IAPracticeInstructions2Resp.started,IAPracticeInstructions2Resp.keys,IAPracticeInstructions2Resp.rt,has_neg,IAPractice1Stim.started,IAPractice1Resp.started,IAPractice1Text1.started,IAPractice1Resp.keys,IAPractice1Resp.corr,IAPractice1Resp.rt,IAPractice1Feedback.started,IAPostPractice1Resp.started,IAPostPractice1Resp.keys,IAPostPractice1Resp.rt,IATrialStim.started,IATrialRespText.started,IATrialResp.started,IATrialResp.keys,IATrialResp.corr,IATrialResp.rt,IAPracticeEndText.started,IAPracticeEndResp.started,IAPracticeEndResp.keys,IAPracticeEndResp.rt,EncPracticeInstructionsText1.started,EncPracticeInstructionsText2.started,EncPracticeInstructionsRespText.started,EncPracticeInstructionsResp.started,EncPracticeInstructionsResp.keys,EncPracticeInstructionsResp.rt,EncPracticeInstructions2Text.started,EncPracticeInstructions2Resp.started,EncPracticeInstructions2Resp.keys,EncPracticeInstructions2Resp.rt,EncPractice1Stim.started,EncPractice1Resp.started,EncPractice1RespText.started,EncPractice1Resp.keys,EncPractice1Resp.corr,EncPractice1Resp.rt,EncPractice1Feedback.started,EncPractice1FeedbackResp.started,EncPractice1FeedbackResp.keys,EncPractice1FeedbackResp.rt,EncImage.started,EncTrialRespText.started,EncTrialResp.started,EncTrialRespText.stopped,EncTrialResp.stopped,EncTrialResp.keys,EncTrialResp.corr,EncTrialResp.rt,EncPracticeEndText.started,EncPracticeEndResp.started,EncPracticeEndResp.keys,EncPracticeEndResp.rt,RetPracticeInstructionsText1.started,RetPracticeInstructionsText2.started,RetPracticeInstructionsResp.started,RetPracticeInstructions1Berry.started,RetPracticeInstructions1Question.started,RetPracticeInstructions1Truck.started,RetPracticeInstructions1House.started,RetPracticeInstructionsNumGuide1.started,RetPracticeInstructionsNumGuide2.started,RetPracticeInstructionsNumGuide3.started,RetPracticeInstructionsNumGuide4.started,RetPracticeInstructionsResp.keys,RetPracticeInstructionsResp.rt,RetPracticeInstructions2Text.started,RetPracticeInstructions2Resp.started,RetPracticeInstructions2Resp.keys,RetPracticeInstructions2Resp.rt,enc_stimname,RetPractice1Stim.started,RetPractice1Resp.started,RetPractice1Berry.started,RetPractice1Question.started,RetPractice1Truck.started,RetPractice1House.started,RetPractice1Resp.keys,RetPractice1Resp.corr,RetPractice1Resp.rt,RetPostPractice1Text.started,RetPostPractice1Resp.started,RetPostPractice1Resp.keys,RetPostPractice1Resp.rt,RetTrialStim.started,RetTrialResp.started,RetTrialQuestion.started,RetTrialBerry.started,RetTrialTruck.started,RetTrialHouse.started,RetTrialResp.keys,RetTrialResp.corr,RetTrialResp.rt,RetPracticeEndText.started,RetPracticeEndResp.started,RetPracticeEndResp.keys,RetPracticeEndResp.rt,EATaskInstructionsText1.started,EATaskInstructionsText2.started,EAStart.started,EAInstructionsImage.started,EAStart.keys,EAStart.rt,KeyCheckText.started,KeyCheckResp.started,KeyCheckResp.keys,KeyCheckResp.rt,EncTaskInstructionsText1.started,EncTaskInstructionsText2.started,EncInstructionsImage.started,EncStart.started,EncStart.keys,EncStart.rt,IATaskInstructionsText1.started,IATaskInstructionsText2.started,IAStart.started,IAInstructionsImage.started,IAStart.keys,IAStart.rt,RetTaskInstructionsText1.started,RetTaskInstructionsText2.started,RetInstructionsImage.started,key_resp.started,key_resp.keys,key_resp.rt,Block1EndText.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,t,InternTask.007.jpeg,6,addadd,,,,,,,,,,,,,598.0337409169879,Internal,,,,,,,,598.5544624999166,,,,,,,,,,,,,,,0,,,,,,,,,,,598.5544624999166,600.0332027089316,600.0332027089316,t,1,0.3392072501592338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.127.jpeg,0,addsub,,,,,,,,,,,,,600.3888384589227,Internal,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,600.9344843339641,602.3710703749675,602.3710703749675,u,0,0.7022461660671979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.052.jpeg,0,addadd,,,,,,,,,,,,,603.1228811249603,Internal,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,603.6413135419134,605.0971020839643,605.0971020839643,y,1,0.6305745411664248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,t,InternTask.163.jpeg,2,subadd,,,,,,,,,,,,,605.7558004169259,Internal,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,606.2804502919316,607.7320244589355,607.7320244589355,t,1,0.49457795813214034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.067.jpeg,0,addadd,,,,,,,,,,,,,608.2556491669966,Internal,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,608.7808945419965,610.2321886249119,610.2321886249119,y,1,0.30974120809696615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,t,InternTask.230.jpeg,2,subsub,,,,,,,,,,,,,610.5676192499232,Internal,,,,,,,,611.0870122499764,,,,,,,,,,,,,,,0,,,,,,,,,,,611.0870122499764,612.5663133339258,612.5663133339258,t,1,0.22778495808597654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.279.jpeg,0,subsub,,,,,,,,,,,,,612.8225276669255,Internal,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,613.3474696249468,614.7978769999463,614.7978769999463,y,1,0.3347632490331307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,u,InternTask.183.jpeg,25,subadd,,,,,,,,,,,,,615.1556336249923,Internal,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,615.6799532088917,617.1304657500004,617.1304657500004,u,1,0.7466286660637707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,t,InternTask.093.jpeg,8,addsub,,,,,,,,,,,,,617.8999211249175,Internal,,,,,,,,618.4352742499905,,,,,,,,,,,,,,,1,,,,,,,,,,,618.4352742499905,619.8989841250004,619.8989841250004,t,1,0.5081109581515193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.282.jpeg,0,subsub,,,,,,,,,,,,,620.4400051669218,Internal,,,,,,,,620.9667489998974,,,,,,,,,,,,,,,0,,,,,,,,,,,620.9667489998974,622.432121458929,622.432121458929,y,1,0.33979729108978063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,y,1_163.jpg,,vehicle,,,,,,,,,,,,,637.8730925839627,Retrieval,,,,,,,,638.4003674999112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.163.jpeg,,,,,,,,,,,,,,638.4003674999112,639.8661578339525,639.8661578339525,639.8661578339525,639.8661578339525,639.8661578339525,t,0,1.3015077080344781,,,,,,,,,,,635.5889919589972,635.5889919589972,space,2.2580136250471696,,,,,,,,,,,,,622.8160711249802,622.8160711249802,622.8160711249802,622.8160711249802,space,12.746450833044946,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,u,1_67.jpg,,building,,,,,,,,,,,,,641.1980758339632,Retrieval,,,,,,,,641.7293464589166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.067.jpeg,,,,,,,,,,,,,,641.7293464589166,643.1965327499202,643.1965327499202,643.1965327499202,643.1965327499202,643.1965327499202,u,1,0.42632679105736315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,t,1_25.jpg,,fruit,,,,,,,,,,,,,643.6384327919222,Retrieval,,,,,,,,644.1628790419782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.025.jpeg,,,,,,,,,,,,,,644.1628790419782,645.6332390839234,645.6332390839234,645.6332390839234,645.6332390839234,645.6332390839234,t,1,0.3924805831629783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,t,1_19.jpg,,fruit,,,,,,,,,,,,,646.055575583945,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.019.jpeg,,,,,,,,,,,,,,646.5758210419444,648.029133333941,648.029133333941,648.029133333941,648.029133333941,648.029133333941,y,0,0.6057055830024183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,u,1_93.jpg,,building,,,,,,,,,,,,,648.6550648749107,Retrieval,,,,,,,,649.1638104589656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.093.jpeg,,,,,,,,,,,,,,649.1638104589656,650.6560020420002,650.6560020420002,650.6560020420002,650.6560020420002,650.6560020420002,u,1,0.35179704101756215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,t,1_20.jpg,,fruit,,,,,,,,,,,,,651.0399250419578,Retrieval,,,,,,,,651.5636406249832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.020.jpeg,,,,,,,,,,,,,,651.5636406249832,653.0333384589758,653.0333384589758,653.0333384589758,653.0333384589758,653.0333384589758,t,1,0.4859921660972759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,u,1_183.jpg,,building,,,,,,,,,,,,,653.5391633339459,Retrieval,,,,,,,,654.0633340839995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.183.jpeg,,,,,,,,,,,,,,654.0633340839995,655.5303885838948,655.5303885838948,655.5303885838948,655.5303885838948,655.5303885838948,space,0,0.3979485409799963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,y,1_148.jpg,,vehicle,,,,,,,,,,,,,655.9548432088923,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.148.jpeg,,,,,,,,,,,,,,656.4761754589854,657.9327899169875,657.9327899169875,657.9327899169875,657.9327899169875,657.9327899169875,y,1,0.6945905830943957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,u,1_254.jpg,,building,,,,,,,,,,,,,658.6555550839985,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.254.jpeg,,,,,,,,,,,,,,659.1757652089,660.6330475419527,660.6330475419527,660.6330475419527,660.6330475419527,660.6330475419527,u,1,0.40012795804068446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,y,1_140.jpg,,vehicle,,,,,,,,,,,,,661.0554032499203,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.140.jpeg,,,,,,,,,,,,,,661.5643119589658,663.0332724999171,663.0332724999171,663.0332724999171,663.0332724999171,663.0332724999171,y,1,0.5418546660803258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,u,1_238.jpg,,building,,,,,,,,,,,,,663.605446874979,Retrieval,,,,,,,,664.1303422088968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.238.jpeg,,,,,,,,,,,,,,664.1303422088968,665.5989896669053,665.5989896669053,665.5989896669053,665.5989896669053,665.5989896669053,space,0,0.4745838741073385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,y,1_279.jpg,,vehicle,,,,,,,,,,,,,666.1067977499915,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.279.jpeg,,,,,,,,,,,,,,666.6353147089249,668.0971110418905,668.0971110418905,668.0971110418905,668.0971110418905,668.0971110418905,t,0,0.8118931251810864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,y,1_282.jpg,,vehicle,,,,,,,,,,,,,668.9369319169782,Retrieval,,,,,,,,669.4629850419005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.282.jpeg,,,,,,,,,,,,,,669.4629850419005,670.9333378749434,670.9333378749434,670.9333378749434,670.9333378749434,670.9333378749434,t,0,0.3835105410544202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,u,1_262.jpg,,building,,,,,,,,,,,,,671.3346027919324,Retrieval,,,,,,,,671.8630929589272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.262.jpeg,,,,,,,,,,,,,,671.8630929589272,673.3327966249781,673.3327966249781,673.3327966249781,673.3327966249781,673.3327966249781,u,1,0.865014041075483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,t,1_230.jpg,,fruit,,,,,,,,,,,,,674.2215157089522,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.230.jpeg,,,,,,,,,,,,,,674.7312870839378,676.2000905839959,676.2000905839959,676.2000905839959,676.2000905839959,676.2000905839959,space,0,0.40602950006723404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,y,1_33.jpg,,vehicle,,,,,,,,,,,,,676.6299805419985,Retrieval,,,,,,,,677.1629740418866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.033.jpeg,,,,,,,,,,,,,,677.1629740418866,678.6320964589249,678.6320964589249,678.6320964589249,678.6320964589249,678.6320964589249,space,0,1.1670120410853997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,t,1_7.jpg,,fruit,,,,,,,,,,,,,679.8313483339734,Retrieval,,,,,,,,680.3490938749164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.007.jpeg,,,,,,,,,,,,,,680.3490938749164,681.8332260419847,681.8332260419847,681.8332260419847,681.8332260419847,681.8332260419847,t,1,0.6323245411040261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,u,1_185.jpg,,building,,,,,,,,,,,,,682.4966957919532,Retrieval,,,,,,,,683.0307698339457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.185.jpeg,,,,,,,,,,,,,,683.0307698339457,684.4987496249378,684.4987496249378,684.4987496249378,684.4987496249378,684.4987496249378,u,1,0.5910881251329556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,t,1_226.jpg,,fruit,,,,,,,,,,,,,685.1060046668863,Retrieval,,,,,,,,685.6284409998916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.226.jpeg,,,,,,,,,,,,,,685.6284409998916,687.0966049589915,687.0966049589915,687.0966049589915,687.0966049589915,687.0966049589915,y,0,0.4651067081140354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,t,1_22.jpg,,fruit,,,,,,,,,,,,,687.5881675839191,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.022.jpeg,,,,,,,,,,,,,,688.1104761249153,689.5665207089623,689.5665207089623,689.5665207089623,689.5665207089623,689.5665207089623,t,1,0.4923692911397666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
